EmpID,Equity,TrainingCost,EquipmentCost,TotalLeaves,TotalIncome,TotalExpense,TotalSavings
4472,Options,1852.73,2060.46,18,146791.05,54014.6,92776.44999999998
4473,Stocks,4510.18,4407.61,4,134719.36,72605.82,62113.53999999998
4474,Options,2822.32,3747.9,7,109772.0,52223.97,57548.03
4475,Options,4197.9,4395.64,16,175965.54,55837.73,120127.81
4476,Stocks,1008.75,4897.75,4,191601.4,85245.99,106355.40999999999
4477,Options,4304.64,3086.68,16,152878.26,33304.35,119573.91
4478,Options,2584.05,899.23,24,146028.57,35968.32,110060.25
4479,Stocks,3182.35,671.95,14,184006.2,96990.11,87016.09000000001
4480,Options,4782.93,619.61,23,65560.42,75773.88,-10213.460000000006
4481,Options,1636.68,643.28,14,126319.93,66718.97,59600.95999999999
4482,Options,2050.21,1317.09,25,166275.8,73599.82,92675.97999999998
4483,Stocks,3651.15,572.69,21,116730.07,63310.84,53419.23000000001
4484,Options,1607.82,4510.88,2,176922.94,47923.44,128999.5
4485,Stocks,4195.33,1613.66,29,194408.72,24720.99,169687.73
4486,Options,2729.31,3983.81,21,63564.88,75936.25,-12371.370000000003
4487,Options,3248.57,2745.93,2,135304.96,92329.94,42975.01999999999
4488,Stocks,4363.17,1751.61,20,122541.87,74944.6,47597.26999999999
4489,Options,4988.33,819.36,6,50729.38,84436.48,-33707.1
4490,Options,3536.99,1463.09,11,157037.78,79932.7,77105.08
4491,Stocks,1160.6,3292.07,23,195037.62,59255.83,135781.78999999998
4492,Options,4159.34,4745.69,7,56881.53,35908.14,20973.39
4493,Stocks,4268.25,2825.34,17,179185.08,23373.39,155811.69
4494,Stocks,1597.31,737.33,27,191136.02,75729.4,115406.62
4495,Stocks,3398.01,4093.07,19,52222.35,39585.35,12637.0
4496,Options,4464.9,3831.05,10,76464.16,68266.12,8198.040000000008
4497,Stocks,1985.22,4085.28,23,181589.24,55076.01,126513.22999999998
4498,Stocks,1798.39,4660.45,26,166862.06,81804.08,85057.98
4499,Stocks,2738.73,3923.1,22,180970.54,49069.81,131900.73
4500,Options,4070.92,4171.92,1,62080.77,56792.28,5288.489999999998
4501,Stocks,1958.41,1281.52,11,68811.02,49610.62,19200.4
4502,Options,1794.33,4027.2,17,167171.49,21188.65,145982.84
4503,Options,2760.38,566.07,28,147619.56,53968.07,93651.48999999999
4504,Options,2172.68,2173.34,6,169383.56,86677.42,82706.14
4505,Stocks,4723.5,1646.33,20,85182.78,48407.52,36775.26
4506,Options,3899.43,3609.78,20,174168.31,45027.98,129140.32999999999
4507,Options,4936.38,4094.94,27,100276.79,21462.2,78814.59
4508,Options,4036.05,3565.39,6,170205.36,22474.36,147731.0
4509,Stocks,1734.35,1536.23,22,90846.93,71040.84,19806.089999999997
4510,Options,2190.19,2339.1,7,127471.89,41679.42,85792.47
4511,Options,1010.69,4591.68,1,133604.83,78153.43,55451.399999999994
4512,Stocks,3041.72,1610.17,5,157365.4,71850.52,85514.87999999999
4513,Options,1874.77,3873.23,2,57680.2,29013.77,28666.429999999997
4514,Stocks,3434.53,4002.5,12,89526.0,96803.0,-7277.0
4515,Options,4669.05,2865.82,7,103972.96,54062.99,49909.97000000001
4516,Stocks,2485.1,3290.38,23,66674.3,38157.94,28516.36
4517,Options,2175.92,706.85,16,75302.86,25419.66,49883.2
4518,Stocks,3992.29,2640.28,25,102147.99,66038.74,36109.25
4519,Options,3055.5,1861.12,9,80468.75,39193.96,41274.79
4520,Options,4256.63,1874.34,13,56852.36,96000.16,-39147.8
4521,Stocks,2338.71,4540.17,7,190005.55,51515.51,138490.03999999998
4522,Options,2113.33,2661.52,17,53611.18,71572.69,-17961.510000000002
4523,Options,1541.85,3337.61,2,71495.77,79630.62,-8134.849999999991
4524,Options,2490.82,1727.28,9,89336.43,90613.87,-1277.4400000000023
4525,Stocks,4489.7,1783.23,17,163086.62,60005.7,103080.92
4526,Stocks,2030.52,2282.41,7,158704.51,38819.85,119884.66
4527,Options,2239.2,1894.22,15,138355.7,88660.44,49695.26000000001
4528,Stocks,4899.46,2425.6,20,111302.22,29741.11,81561.11
4529,Options,1307.38,2352.04,1,163737.52,81697.16,82040.35999999999
4530,Stocks,4483.74,3435.41,6,55258.39,25434.09,29824.3
4531,Stocks,3291.93,1172.73,15,158716.58,95150.07,63566.50999999998
4532,Stocks,2656.98,4634.48,18,62358.89,74724.02,-12365.130000000005
4533,Stocks,1358.31,676.47,18,145207.36,87603.1,57604.25999999998
4534,Stocks,1289.51,3804.2,27,81338.0,35802.28,45535.72
4535,Stocks,4141.58,4405.05,24,179957.08,90358.78,89598.29999999999
4536,Stocks,4145.78,1034.91,29,108330.41,59912.72,48417.69
4537,Options,2928.84,3846.75,7,184955.99,99237.51,85718.48
4538,Options,1956.08,4046.32,22,88859.91,67193.72,21666.190000000002
4539,Options,2433.87,2707.45,14,53424.56,51893.25,1531.3099999999977
4540,Stocks,4955.08,1531.18,8,162646.23,85717.5,76928.73000000001
4541,Options,3067.41,2074.03,11,187415.68,88761.87,98653.81
4542,Stocks,2002.98,1545.51,2,176478.58,75250.26,101228.31999999999
4543,Options,3810.79,3649.85,4,51488.53,37278.78,14209.75
4544,Stocks,4538.29,1185.57,8,149540.28,65649.29,83890.99
4545,Options,2705.03,618.34,11,115484.56,62358.12,53126.439999999995
4546,Options,4976.91,4885.22,3,191226.64,94336.47,96890.17000000001
4547,Options,1146.99,2320.7,13,191291.08,28180.46,163110.62
4548,Stocks,3281.49,4687.4,9,111057.13,34508.9,76548.23000000001
4549,Stocks,1358.54,4604.59,10,151688.58,59593.86,92094.71999999999
4550,Stocks,4498.91,1042.4,22,140619.47,34757.12,105862.35
4551,Stocks,3607.11,3696.77,18,170619.33,73713.78,96905.54999999999
4552,Options,2480.38,3011.65,0,189412.07,28741.74,160670.33000000002
4553,Options,1262.41,4274.33,4,88930.1,61981.0,26949.100000000006
4554,Stocks,2730.79,4477.71,5,70060.72,59721.04,10339.68
4555,Stocks,1903.71,4430.75,2,197515.89,41917.49,155598.40000000002
4556,Stocks,4800.24,2073.46,8,52118.36,83003.29,-30884.929999999993
4557,Options,1963.83,1130.4,20,158576.22,24466.46,134109.76
4558,Options,3295.95,3784.72,24,72323.07,91083.42,-18760.34999999999
4559,Options,1570.03,1016.23,6,66214.7,54596.95,11617.75
4560,Stocks,4504.39,1524.46,0,194810.13,89638.92,105171.21
4561,Options,1719.97,3442.89,9,100913.65,26099.4,74814.25
4562,Stocks,3527.39,4449.38,9,170380.53,50067.78,120312.75
4563,Options,4129.77,3130.72,19,152068.67,91991.92,60076.750000000015
4564,Options,4919.62,2334.84,28,130816.0,74804.35,56011.649999999994
4565,Stocks,4693.54,3310.16,23,176256.83,24197.97,152058.86
4566,Options,3008.64,691.67,18,110356.44,64428.95,45927.490000000005
4567,Stocks,4611.04,1950.51,12,83705.65,24089.84,59615.81
4568,Options,2752.37,2086.49,11,145886.64,32338.39,113548.25000000001
4569,Options,1969.13,1478.15,23,156751.92,92960.13,63791.79000000001
4570,Options,2765.41,2933.52,29,179385.17,98656.24,80728.93000000001
4571,Options,3280.63,4518.46,3,97830.45,29666.37,68164.08
4572,Options,3737.46,1446.24,14,81938.03,68176.8,13761.229999999996
4573,Stocks,3657.48,4121.84,14,168993.87,43927.55,125066.31999999999
4574,Options,1466.75,4332.76,15,76988.4,90252.32,-13263.920000000013
4575,Stocks,2522.29,3551.09,24,77890.64,30746.76,47143.880000000005
4576,Stocks,3157.05,2549.09,30,76309.73,45507.58,30802.149999999994
4577,Stocks,4231.67,824.26,24,78106.67,53802.6,24304.07
4578,Options,4802.14,1425.71,9,65761.44,28316.93,37444.51
4579,Options,1481.58,1939.44,18,70633.14,93034.21,-22401.070000000007
4580,Options,2172.15,2500.79,15,171825.7,26330.5,145495.2
4581,Options,1246.93,1394.59,22,145428.26,28812.35,116615.91
4582,Options,2237.77,4060.33,14,118393.95,60886.74,57507.21
4583,Stocks,2848.54,1405.7,28,197555.69,59077.0,138478.69
4584,Stocks,1335.31,4706.4,29,57916.21,76151.67,-18235.46
4585,Options,2070.73,608.01,30,82496.89,93131.14,-10634.25
4586,Options,3708.17,1679.83,22,75230.44,95736.3,-20505.86
4587,Stocks,2037.31,4255.8,4,101698.36,80863.87,20834.490000000005
4588,Options,2113.36,4628.08,21,119945.81,48229.48,71716.32999999999
4589,Options,4077.79,516.0,15,157148.66,85955.4,71193.26000000001
4590,Stocks,2716.69,937.76,8,161451.11,32448.82,129002.28999999998
4591,Options,3089.18,3517.32,2,149117.59,94715.35,54402.23999999999
4592,Options,3161.17,769.69,24,90501.43,52855.43,37645.99999999999
4593,Stocks,4436.37,1505.68,28,142009.53,21051.53,120958.0
4594,Options,1954.18,2806.31,3,193303.29,94172.4,99130.89000000001
4595,Options,4987.03,1482.46,16,95751.88,52228.69,43523.19
4596,Stocks,4049.54,2517.43,21,80650.52,76361.07,4289.449999999997
4597,Options,4468.81,965.62,29,199519.57,94181.68,105337.89000000001
4598,Stocks,1366.17,1288.17,16,75464.55,56253.37,19211.18
4599,Options,4832.27,2805.27,16,121458.04,90088.76,31369.28
4600,Options,1060.32,2909.54,29,138304.61,71877.24,66427.36999999998
4601,Options,4925.26,1682.57,6,161867.79,21152.65,140715.14
4602,Options,2588.35,3245.35,15,113020.1,94722.68,18297.420000000013
4603,Stocks,1450.97,2771.92,21,90506.28,29182.58,61323.7
4604,Stocks,1585.9,3026.2,1,83847.7,69225.65,14622.050000000003
4605,Options,3395.25,4685.81,30,87147.74,71033.79,16113.950000000012
4606,Options,3509.45,3806.67,14,195172.11,90072.33,105099.77999999998
4607,Stocks,1372.37,4176.94,12,157269.23,45118.8,112150.43000000001
4608,Options,1970.64,4753.14,15,93285.86,45446.26,47839.6
4609,Stocks,3433.06,1934.66,22,67621.31,33342.35,34278.96
4610,Options,2423.81,4038.48,10,175885.09,85867.26,90017.83
4611,Options,3353.42,3172.18,11,98574.79,77618.49,20956.29999999999
4612,Options,1666.24,2686.26,17,194079.75,83757.58,110322.17
4613,Options,4328.71,585.58,28,99393.99,80268.79,19125.20000000001
4614,Options,4022.48,1172.68,2,154265.59,26723.07,127542.51999999999
4615,Options,1364.28,2531.1,12,182455.26,20854.38,161600.88
4616,Options,4049.47,4741.33,12,144579.66,65606.61,78973.05
4617,Options,1051.2,4359.99,27,181834.83,56571.93,125262.9
4618,Stocks,2572.4,1353.85,13,189711.66,54200.8,135510.86
4619,Stocks,1906.08,4121.41,16,192872.87,73799.85,119073.01999999999
4620,Stocks,4583.83,1238.95,30,77051.64,34445.47,42606.17
4621,Options,4445.3,4379.51,28,181536.46,39140.18,142396.28
4622,Options,3754.24,1653.74,13,173373.4,53014.47,120358.93
4623,Options,4871.64,3147.69,26,133029.62,46905.16,86124.45999999999
4624,Options,4601.21,3290.89,7,122973.17,46849.92,76123.25
4625,Options,4366.88,3772.28,29,55718.54,21582.31,34136.229999999996
4626,Options,2507.78,1885.45,19,109474.01,22027.47,87446.54
4627,Stocks,1006.9,1458.36,13,169792.71,53889.92,115902.79
4628,Stocks,1133.15,968.88,24,145979.57,29371.33,116608.24
4629,Options,2950.15,1372.81,12,83326.95,63895.39,19431.559999999998
4630,Stocks,3979.33,1162.38,14,81774.42,83849.23,-2074.8099999999977
4631,Stocks,2003.54,4576.37,13,56653.33,41373.52,15279.810000000005
4632,Options,1465.63,1512.73,18,109033.25,69152.84,39880.41
4633,Stocks,2102.21,2300.54,0,66585.38,93232.38,-26647.0
4634,Options,4451.32,2733.08,7,102730.96,47405.91,55325.05
4635,Options,4467.8,752.81,10,143122.26,34495.21,108627.05000000002
4636,Options,3477.59,2243.78,1,164193.74,38083.22,126110.51999999999
4637,Options,1898.24,1832.66,1,177756.5,36643.24,141113.26
4638,Options,4758.68,4075.15,28,178858.86,36033.63,142825.22999999998
4639,Stocks,3600.45,3751.14,29,53829.25,43843.25,9986.0
4640,Stocks,1456.76,4166.59,9,196030.44,30218.75,165811.69
4641,Options,2891.47,1506.83,15,50554.74,81573.83,-31019.090000000004
4642,Options,1129.72,601.49,9,138321.18,72016.29,66304.89
4643,Stocks,1584.49,1881.39,11,197199.64,44607.16,152592.48
4644,Options,3640.36,3305.8,23,93510.12,68355.92,25154.199999999997
4645,Options,3131.75,2107.7,15,161528.87,70880.39,90648.48
4646,Options,2584.27,3232.75,7,76617.65,72798.82,3818.829999999987
4647,Options,2490.19,1618.77,15,96234.93,62402.16,33832.76999999999
4648,Stocks,2551.33,1389.41,7,185425.63,52974.13,132451.5
4649,Options,4432.42,3825.75,6,53978.73,49759.32,4219.4100000000035
4650,Stocks,4015.11,4091.98,16,197983.23,47812.92,150170.31
4651,Options,1554.49,1146.52,15,73016.93,78920.38,-5903.450000000012
4652,Options,1202.8,4129.01,11,171349.42,86731.79,84617.63000000002
4653,Stocks,1289.64,2194.22,17,93686.82,88143.66,5543.1600000000035
4654,Options,1333.93,667.11,0,164576.5,26336.66,138239.84
4655,Options,3137.42,4172.31,11,174835.1,39534.09,135301.01
4656,Options,4046.46,1856.88,9,178136.61,61892.94,116243.66999999998
4657,Options,3129.37,4110.21,8,184903.52,33295.45,151608.07
4658,Options,1521.1,1091.79,30,153369.87,82527.95,70841.92
4659,Stocks,2967.6,1561.97,6,123083.94,68589.57,54494.369999999995
4660,Options,4189.07,1681.02,17,151022.94,46769.67,104253.27
4661,Options,4948.73,2644.04,2,116229.59,56879.81,59349.78
4662,Options,2579.29,2889.36,15,168483.7,64560.34,103923.36000000002
4663,Stocks,3782.94,791.12,9,83972.96,47211.94,36761.020000000004
4664,Stocks,4725.74,1474.97,12,139656.21,83792.9,55863.31
4665,Options,4412.55,4135.97,9,74563.56,97360.84,-22797.28
4666,Options,3765.98,2196.8,24,61904.25,40315.18,21589.07
4667,Options,4442.33,4421.93,8,64132.6,93072.08,-28939.480000000003
4668,Stocks,4139.42,4108.04,13,69944.44,88786.18,-18841.73999999999
4669,Stocks,4148.85,2862.72,17,87210.44,58272.22,28938.22
4670,Options,1878.4,4157.08,19,156125.74,63436.67,92689.06999999999
4671,Stocks,2470.35,4540.35,19,162235.39,33248.18,128987.21000000002
4672,Stocks,3026.76,4861.78,14,183121.21,68789.14,114332.06999999999
4673,Stocks,3594.08,3171.62,22,146088.85,57100.08,88988.77
4674,Stocks,2839.56,4220.2,6,186843.85,89529.55,97314.3
4675,Options,3418.24,3003.41,30,152076.29,47490.14,104586.15000000001
4676,Options,3141.56,4232.6,10,172514.67,70082.5,102432.17000000001
4677,Options,3431.09,2910.57,29,148270.24,76108.03,72162.20999999999
4678,Stocks,2905.03,673.16,0,98253.81,87482.98,10770.830000000002
4679,Stocks,2882.92,606.64,20,173686.98,60306.75,113380.23000000001
4680,Options,2929.59,2958.53,11,190532.17,53091.16,137441.01
4681,Options,1441.68,2693.88,26,164408.83,61660.8,102748.02999999998
4682,Options,3742.57,4401.02,8,147841.27,31982.42,115858.84999999999
4683,Options,1965.0,3767.29,0,61421.91,83568.12,-22146.209999999992
4684,Stocks,1894.33,1665.05,10,125445.53,52398.7,73046.83
4685,Stocks,4042.26,881.79,15,65561.37,34193.74,31367.629999999997
4686,Stocks,4169.48,4907.39,19,68297.78,59240.2,9057.580000000002
4687,Options,3472.62,2246.89,1,68703.33,43332.1,25371.230000000003
4688,Options,4469.74,1160.76,27,67828.67,35757.56,32071.11
4689,Options,2774.45,3998.18,8,123496.9,83942.54,39554.36
4690,Options,2715.68,3943.27,9,149578.77,49413.13,100165.63999999998
4691,Options,4948.97,3355.98,13,133062.51,32412.09,100650.42000000001
4692,Stocks,2229.02,2616.73,7,148325.57,81433.47,66892.1
4693,Options,4828.66,1710.37,14,180229.54,81363.47,98866.07
4694,Options,2160.56,2520.33,14,167135.97,96298.89,70837.08
4695,Stocks,4582.18,3100.46,17,141489.71,32816.13,108673.57999999999
4696,Options,4470.78,4815.7,10,108826.39,68208.18,40618.21000000001
4697,Options,1599.51,515.24,20,142768.97,34910.67,107858.3
4698,Stocks,4274.06,4288.06,0,93804.16,88467.21,5336.949999999997
4699,Options,4488.37,3394.15,17,129081.73,35707.55,93374.18
4700,Stocks,2765.73,1138.5,11,97942.96,77527.16,20415.800000000003
4701,Stocks,2785.64,2919.06,3,81527.09,31936.68,49590.409999999996
4702,Stocks,3142.91,3218.49,21,114049.56,92745.88,21303.679999999993
4703,Stocks,4605.25,1814.67,22,73103.97,81221.22,-8117.25
4704,Options,4424.11,2399.32,17,168719.52,92515.22,76204.29999999999
4705,Stocks,2862.3,3981.85,5,128673.44,34729.46,93943.98000000001
4706,Options,4666.9,4609.23,15,166220.93,71975.06,94245.87
4707,Stocks,3091.05,562.15,14,139168.12,93600.7,45567.42
4708,Stocks,3715.77,3089.66,23,152102.41,68254.94,83847.47
4709,Options,1323.65,847.71,16,197439.14,94060.68,103378.46000000002
4710,Options,1979.96,3854.8,29,131579.89,34792.18,96787.71000000002
4711,Stocks,1849.92,2354.29,4,106120.17,92122.06,13998.11
4712,Options,3994.19,3977.19,26,171805.39,64246.65,107558.74000000002
4713,Options,3625.72,2782.57,27,99737.3,26900.46,72836.84
4714,Stocks,1918.43,618.29,20,121284.68,92057.08,29227.59999999999
4715,Stocks,2674.32,3947.22,16,116365.99,43608.52,72757.47
4716,Stocks,4884.14,2227.21,3,119900.13,98684.53,21215.600000000006
4717,Stocks,1605.09,2160.38,23,108975.28,28960.45,80014.83
4718,Stocks,3358.04,4680.66,16,67782.88,80505.11,-12722.229999999996
4719,Stocks,3743.69,2810.63,6,122574.39,38273.81,84300.58
4720,Stocks,2467.32,1921.06,24,187359.28,91036.78,96322.5
4721,Stocks,1954.64,4262.14,4,154176.39,90713.69,63462.70000000001
4722,Options,1219.65,3416.67,29,63115.73,53617.1,9498.630000000005
4723,Stocks,2011.02,4279.69,23,128976.67,84503.96,44472.70999999999
4724,Options,4468.09,1439.41,19,181935.18,89824.43,92110.75
4725,Stocks,2330.36,1577.98,13,189252.27,83720.81,105531.45999999999
4726,Options,4681.38,2071.59,30,124936.75,53559.74,71377.01000000001
4727,Options,3821.21,2929.52,11,118607.03,23552.87,95054.16
4728,Options,1292.45,4588.23,11,77509.03,90299.91,-12790.880000000005
4729,Stocks,3802.83,1601.8,24,123332.71,74402.67,48930.04000000001
4730,Stocks,2825.91,3158.85,0,198091.54,88639.33,109452.21
4731,Options,1526.3,696.02,20,174849.78,69861.78,104988.0
4732,Options,4080.1,3404.98,24,74924.44,27613.08,47311.36
4733,Stocks,2077.54,1564.75,18,88938.79,45759.41,43179.37999999999
4734,Options,3160.96,4602.64,24,127931.91,77752.96,50178.95
4735,Stocks,1755.32,3923.23,12,172872.47,32040.7,140831.77
4736,Stocks,2898.51,4195.36,23,133345.63,24904.58,108441.05
4737,Options,4364.05,3240.83,23,162946.2,74090.32,88855.88
4738,Stocks,2325.75,2365.6,20,118808.36,52646.93,66161.43
4739,Options,2225.52,835.09,5,163751.78,98811.21,64940.56999999999
4740,Options,3727.72,4189.18,17,120696.29,64873.17,55823.119999999995
4741,Options,1632.75,631.6,19,54191.09,64835.81,-10644.720000000001
4742,Stocks,4420.62,3844.64,12,192597.61,73230.84,119366.76999999999
4743,Options,3395.05,881.74,26,110672.09,93120.23,17551.86
4744,Options,2820.41,4591.62,11,131361.1,73852.19,57508.91
4745,Stocks,2180.07,1699.29,14,165212.11,29971.79,135240.31999999998
4746,Options,3670.67,2762.47,5,139778.4,41756.92,98021.48
4747,Stocks,4466.3,2857.55,19,171469.94,39857.81,131612.13
4748,Options,3383.62,3911.77,9,82547.3,27489.83,55057.47
4749,Stocks,3091.02,1489.59,7,108144.53,46836.97,61307.56
4750,Stocks,4974.61,4149.46,29,158261.71,65656.74,92604.96999999999
4751,Stocks,2849.5,707.49,15,179932.8,48310.06,131622.74
4752,Stocks,1033.84,3340.32,1,103699.51,73034.26,30665.25
4753,Options,3172.94,1989.31,5,142870.0,80298.06,62571.94
4754,Stocks,3659.43,4189.47,20,185176.4,86031.45,99144.95
4755,Options,2982.36,4636.18,22,155957.27,68607.34,87349.93
4756,Options,1387.58,3366.53,8,117621.06,48183.47,69437.59
4757,Options,3245.19,3299.99,7,161260.35,35589.6,125670.75
4758,Stocks,4125.02,2718.45,7,62995.94,70991.6,-7995.6600000000035
4759,Stocks,3737.36,571.56,28,125833.83,70778.94,55054.89
4760,Stocks,4771.62,1045.39,23,188913.71,91260.71,97652.99999999999
4761,Stocks,1045.19,2705.06,24,95358.0,69911.13,25446.869999999995
4762,Stocks,4005.97,528.65,15,144482.14,71397.06,73085.08000000002
4763,Options,4639.89,1559.68,4,58326.92,38748.31,19578.61
4764,Stocks,2991.18,2210.61,18,67935.66,93649.07,-25713.410000000003
4765,Options,3626.46,2147.91,7,66992.27,65415.27,1577.0000000000073
4766,Options,1004.32,559.87,27,110426.08,29717.37,80708.71
4767,Options,4282.03,2965.16,17,154433.38,93929.47,60503.91
4768,Options,2793.84,1358.5,1,182245.4,45987.82,136257.58
4769,Stocks,2972.59,2149.45,26,161904.37,83950.53,77953.84
4770,Options,3547.94,1664.6,30,196835.87,41846.92,154988.95
4771,Stocks,1333.66,4248.41,11,122166.67,69223.04,52943.630000000005
4772,Options,3939.21,1105.91,14,124198.57,37049.1,87149.47
4773,Stocks,4200.2,515.98,25,54776.59,95602.5,-40825.91
4774,Stocks,1028.32,2394.17,27,112662.16,43902.04,68760.12
4775,Options,4424.36,1746.69,30,82292.41,81965.56,326.8500000000058
4776,Options,2443.2,2989.04,30,138471.2,51306.11,87165.09000000001
4777,Stocks,2437.19,2877.52,19,118304.28,56081.06,62223.22
4778,Stocks,2299.73,3239.54,17,165230.68,88702.8,76527.87999999999
4779,Stocks,4702.3,3133.06,7,57483.5,56614.14,869.3600000000006
4780,Options,3354.44,1568.12,4,139927.43,40892.3,99035.12999999999
4781,Options,1568.74,4712.95,0,62566.5,30429.5,32137.0
4782,Options,2257.53,2985.29,4,115258.69,98221.83,17036.86
4783,Stocks,4615.38,4787.06,13,107586.78,95313.7,12273.080000000002
4784,Options,3806.03,2281.21,16,198117.98,92014.39,106103.59000000001
4785,Options,1394.62,1481.48,14,174127.85,36544.27,137583.58000000002
4786,Options,4133.44,1046.46,14,133898.96,57457.75,76441.20999999999
4787,Stocks,1317.26,844.06,5,106548.08,84526.93,22021.15000000001
4788,Stocks,1070.3,4167.95,14,159781.18,86680.22,73100.95999999999
4789,Stocks,3257.46,1576.74,3,84587.47,22721.68,61865.79
